UNIT	EXITSn_hourly
R011	406.0
R011	1875.0
R011	9722.0
R011	5820.0
R011	17102.0
R012	2093.0
R012	315.0
R012	2778.0
R012	11228.0
R012	6997.0
R012	14083.0
R013	1083.0
R013	155.0
R013	1753.0
R013	9287.0
R013	5273.0
R013	11296.0
R014	507.0
R014	126.0
R014	9115.0
R014	6836.0
R014	3954.0
R014	3584.0
R015	91.0
R015	279.0
R015	11073.0
R015	1800.0
R015	3821.0
R015	35.0
R015	751.0
R015	2726.0
R015	176.0
R015	934.0
R016	216.0
R016	42.0
R016	155.0
R016	1135.0
R016	4853.0
R016	1426.0
R016	1394.0
R017	1110.0
R017	144.0
R017	4235.0
R017	18540.0
R017	4217.0
R017	4663.0
R018	6702.0
R018	2672.0
R018	1232.0
R018	5760.0
R018	8664.0
R018	15957.0
R019	1044.0
R019	314.0
R019	553.0
R019	1414.0
R019	1756.0
R019	5321.0
R020	946.0
R020	154.0
R020	218.0
R020	128.0
R020	7958.0
R020	33148.0
R020	8701.0
R020	5652.0
R021	1006.0
R021	210.0
R021	3474.0
R021	19647.0
R021	5947.0
R021	5407.0
R022	2701.0
R022	291.0
R022	4627.0
R022	22243.0
R022	1956.0
R022	10503.0
R022	13275.0
R023	1779.0
R023	231.0
R023	492.0
R023	3935.0
R023	16941.0
R023	2086.0
R023	6661.0
R023	16742.0
R024	1606.0
R024	502.0
R024	1938.0
R024	2298.0
R024	557.0
R024	8130.0
R025	2484.0
R025	830.0
R025	36.0
R025	2534.0
R025	6466.0
R025	7415.0
R025	13632.0
R027	859.0
R027	97.0
R027	3484.0
R027	14589.0
R027	273.0
R027	313.0
R027	2154.0
R027	2474.0
R028	354.0
R028	981.0
R028	9900.0
R028	906.0
R028	1698.0
R028	1641.0
R028	1139.0
R029	1012.0
R029	162.0
R029	1095.0
R029	3881.0
R029	13430.0
R029	5106.0
R029	3799.0
R030	714.0
R030	99.0
R030	2038.0
R030	9467.0
R030	4236.0
R030	4135.0
R031	1100.0
R031	126.0
R031	1809.0
R031	3700.0
R031	7796.0
R031	48.0
R031	14692.0
R032	2191.0
R032	265.0
R032	2355.0
R032	19542.0
R032	7874.0
R032	10474.0
R033	3277.0
R033	446.0
R033	3595.0
R033	12740.0
R033	7283.0
R033	8629.0
R034	943.0
R034	216.0
R034	179.0
R034	1668.0
R034	1198.0
R034	2355.0
R035	2839.0
R035	720.0
R035	537.0
R035	7266.0
R035	3226.0
R035	3821.0
R036	1.0
R036	4.0
R036	14.0
R036	406.0
R036	328.0
R036	442.0
R037	11.0
R037	6.0
R037	224.0
R037	879.0
R037	1113.0
R037	1794.0
R038	1.0
R038	7.0
R038	18.0
R038	276.0
R038	240.0
R038	291.0
R039	0.0
R039	0.0
R039	97.0
R039	71.0
R039	106.0
R040	5.0
R040	0.0
R040	145.0
R040	285.0
R040	6.0
R040	312.0
R040	888.0
R041	368.0
R041	107.0
R041	789.0
R041	1810.0
R041	8335.0
R041	2328.0
R041	1919.0
R042	683.0
R042	159.0
R042	952.0
R042	5289.0
R042	2354.0
R042	3292.0
R043	54.0
R043	25.0
R043	5.0
R043	7.0
R043	10.0
R043	13.0
R043	142.0
R043	688.0
R043	1885.0
R043	4902.0
R043	3372.0
R043	1287.0
R043	715.0
R043	774.0
R043	723.0
R043	2.0
R043	44.0
R043	581.0
R043	716.0
R043	710.0
R043	681.0
R043	556.0
R043	388.0
R043	250.0
R043	134.0
R043	89.0
R044	1259.0
R044	191.0
R044	4425.0
R044	17297.0
R044	7709.0
R044	5295.0
R045	469.0
R045	5.0
R045	5681.0
R045	4245.0
R045	3837.0
R045	5284.0
R046	2366.0
R046	357.0
R046	6143.0
R046	22823.0
R046	743.0
R046	9222.0
R046	16159.0
R047	920.0
R047	240.0
R047	13863.0
R047	13671.0
R047	334.0
R047	6.0
R047	7966.0
R047	7990.0
R048	187.0
R048	43.0
R048	5011.0
R048	4027.0
R049	941.0
R049	170.0
R049	2385.0
R049	12793.0
R049	4176.0
R049	3819.0
R050	702.0
R050	161.0
R050	3226.0
R050	10573.0
R050	4514.0
R050	4064.0
R051	1102.0
R051	151.0
R051	3044.0
R051	12855.0
R051	5788.0
R051	6832.0
R052	432.0
R052	106.0
R052	84.0
R052	692.0
R052	3.0
R052	11.0
R052	1.0
R052	365.0
R052	935.0
R053	1090.0
R053	308.0
R053	168.0
R053	3437.0
R053	2420.0
R053	3327.0
R054	138.0
R054	50.0
R054	1190.0
R054	5716.0
R054	1595.0
R054	1430.0
R055	5565.0
R055	1150.0
R055	4074.0
R055	10166.0
R055	9786.0
R055	22689.0
R056	579.0
R056	128.0
R056	65.0
R056	1094.0
R056	204.0
R056	290.0
R056	158.0
R056	803.0
R056	2185.0
R056	3366.0
R057	2139.0
R057	401.0
R057	1749.0
R057	7383.0
R057	191.0
R057	204.0
R057	91.0
R057	2019.0
R057	10690.0
R058	336.0
R058	45.0
R058	152.0
R058	741.0
R058	506.0
R058	1288.0
R059	387.0
R059	53.0
R059	145.0
R059	737.0
R059	728.0
R059	1961.0
R060	644.0
R060	120.0
R060	134.0
R060	810.0
R060	804.0
R060	1693.0
R061	686.0
R061	169.0
R061	1070.0
R061	772.0
R061	1358.0
R062	2755.0
R062	653.0
R062	1182.0
R062	2971.0
R062	4658.0
R062	9787.0
R063	506.0
R063	148.0
R063	68.0
R063	483.0
R063	914.0
R063	1626.0
R064	415.0
R064	123.0
R064	58.0
R064	586.0
R064	758.0
R064	1310.0
R065	687.0
R065	221.0
R065	167.0
R065	1022.0
R065	1369.0
R065	2179.0
R066	200.0
R066	55.0
R066	401.0
R066	338.0
R066	467.0
R067	202.0
R067	77.0
R067	79.0
R067	365.0
R067	360.0
R067	598.0
R068	155.0
R068	76.0
R068	233.0
R068	243.0
R068	474.0
R069	555.0
R069	156.0
R069	260.0
R069	618.0
R069	879.0
R069	1621.0
R070	0.0
R070	0.0
R070	0.0
R070	0.0
R070	0.0
R070	3.0
R070	0.0
R079	1612.0
R079	209.0
R079	7909.0
R079	3250.0
R079	5213.0
R079	1729.0
R080	746.0
R080	117.0
R080	1396.0
R080	7405.0
R080	2750.0
R080	2978.0
R081	1262.0
R081	160.0
R081	1606.0
R081	10585.0
R081	2305.0
R081	2180.0
R082	597.0
R082	36.0
R082	279.0
R082	158.0
R082	5890.0
R082	2602.0
R082	2781.0
R083	365.0
R083	43.0
R083	942.0
R083	5826.0
R083	2444.0
R083	2552.0
R084	2635.0
R084	383.0
R084	10.0
R084	5594.0
R084	19219.0
R084	293.0
R084	3081.0
R084	7722.0
R084	11849.0
R084	1478.0
R085	828.0
R085	102.0
R085	71.0
R085	4135.0
R085	2465.0
R085	3942.0
R086	656.0
R086	58.0
R086	617.0
R086	4830.0
R086	4167.0
R086	4680.0
R087	77.0
R087	16.0
R087	540.0
R087	2228.0
R087	1065.0
R087	798.0
R088	31.0
R088	22.0
R088	1369.0
R088	349.0
R088	103.0
R088	91.0
R089	61.0
R089	11.0
R089	36.0
R089	264.0
R089	1547.0
R089	18.0
R089	649.0
R089	413.0
R090	302.0
R090	67.0
R090	121.0
R090	1202.0
R090	617.0
R090	652.0
R091	1082.0
R091	280.0
R091	177.0
R091	1674.0
R091	1323.0
R091	2694.0
R092	1762.0
R092	418.0
R092	52.0
R092	2173.0
R092	1830.0
R092	4519.0
R093	1750.0
R093	413.0
R093	61.0
R093	1978.0
R093	2142.0
R093	144.0
R093	4582.0
R094	1330.0
R094	387.0
R094	398.0
R094	833.0
R094	1419.0
R094	3941.0
R095	2042.0
R095	479.0
R095	231.0
R095	594.0
R095	1204.0
R095	2500.0
R095	7414.0
R096	2074.0
R096	531.0
R096	835.0
R096	3256.0
R096	3873.0
R096	6681.0
R097	395.0
R097	754.0
R097	345.0
R097	2371.0
R097	3361.0
R097	8272.0
R098	1799.0
R098	502.0
R098	347.0
R098	2072.0
R098	3268.0
R098	6318.0
R099	515.0
R099	117.0
R099	670.0
R099	5491.0
R099	1970.0
R099	2699.0
R100	155.0
R100	37.0
R100	275.0
R100	778.0
R100	721.0
R100	1681.0
R101	3004.0
R101	1001.0
R101	746.0
R101	649.0
R101	4381.0
R101	4097.0
R101	6830.0
R102	2370.0
R102	548.0
R102	935.0
R102	6027.0
R102	4614.0
R102	6829.0
R103	1285.0
R103	338.0
R103	332.0
R103	2224.0
R103	2326.0
R103	3821.0
R104	708.0
R104	211.0
R104	156.0
R104	953.0
R104	945.0
R104	1713.0
R105	1054.0
R105	156.0
R105	1223.0
R105	2800.0
R105	3290.0
R105	4096.0
R106	494.0
R106	191.0
R106	236.0
R106	559.0
R106	837.0
R106	1881.0
R107	495.0
R107	150.0
R107	2320.0
R107	1107.0
R107	2025.0
R108	1354.0
R108	157.0
R108	2705.0
R108	9921.0
R108	5492.0
R108	6998.0
R109	226.0
R109	46.0
R109	273.0
R109	387.0
R109	750.0
R109	861.0
R110	891.0
R110	244.0
R110	155.0
R110	1196.0
R110	2585.0
R110	3614.0
R110	5481.0
R111	960.0
R111	131.0
R111	211.0
R111	1306.0
R111	5209.0
R111	701.0
R111	2485.0
R111	4337.0
R112	744.0
R112	242.0
R112	206.0
R112	1188.0
R112	1144.0
R112	2274.0
R113	426.0
R113	109.0
R113	5732.0
R113	5000.0
R113	2380.0
R113	1998.0
R114	743.0
R114	283.0
R114	170.0
R114	1708.0
R114	1157.0
R114	2633.0
R115	892.0
R115	290.0
R115	451.0
R115	1531.0
R115	1478.0
R115	3298.0
R116	940.0
R116	161.0
R116	3059.0
R116	11070.0
R116	3423.0
R116	4053.0
R117	0.0
R117	0.0
R117	13.0
R117	682.0
R117	512.0
R117	1291.0
R118	218.0
R118	42.0
R118	1419.0
R118	2007.0
R118	1251.0
R118	855.0
R119	465.0
R119	152.0
R119	84.0
R119	908.0
R119	144.0
R119	219.0
R119	142.0
R119	662.0
R120	1451.0
R120	511.0
R120	42.0
R120	483.0
R120	1057.0
R120	1548.0
R120	3655.0
R121	285.0
R121	87.0
R121	655.0
R121	1224.0
R121	651.0
R121	585.0
R122	1624.0
R122	502.0
R122	1828.0
R122	2016.0
R122	3466.0
R123	1403.0
R123	397.0
R123	278.0
R123	2572.0
R123	1896.0
R123	3779.0
R124	685.0
R124	122.0
R124	1009.0
R124	842.0
R124	1569.0
R125	2.0
R125	10.0
R125	1056.0
R125	6.0
R125	3.0
R125	0.0
R125	146.0
R125	595.0
R125	112.0
R126	975.0
R126	223.0
R126	438.0
R126	1052.0
R126	1427.0
R126	3038.0
R127	937.0
R127	164.0
R127	2740.0
R127	11000.0
R127	1608.0
R127	3053.0
R127	3765.0
R128	278.0
R128	72.0
R128	257.0
R128	386.0
R128	667.0
R128	908.0
R129	1463.0
R129	32.0
R129	1003.0
R129	913.0
R129	72.0
R129	1355.0
R129	0.0
R129	2737.0
R130	351.0
R130	55.0
R130	734.0
R130	609.0
R130	724.0
R130	1771.0
R131	593.0
R131	141.0
R131	6118.0
R131	6370.0
R131	6945.0
R131	5662.0
R132	1731.0
R132	370.0
R132	5657.0
R132	5019.0
R132	6401.0
R132	5504.0
R133	291.0
R133	119.0
R133	911.0
R133	543.0
R133	794.0
R133	797.0
R134	153.0
R134	108.0
R134	1697.0
R134	557.0
R134	1028.0
R134	1963.0
R135	481.0
R135	127.0
R135	407.0
R135	598.0
R135	183.0
R135	1173.0
R135	2012.0
R136	680.0
R136	84.0
R136	2031.0
R136	1680.0
R136	3307.0
R136	5776.0
R137	1874.0
R137	603.0
R137	232.0
R137	1984.0
R137	2612.0
R137	5667.0
R138	1992.0
R138	355.0
R138	5929.0
R138	8913.0
R138	7930.0
R138	10828.0
R139	443.0
R139	57.0
R139	1580.0
R139	5992.0
R139	2689.0
R139	2092.0
R140	181.0
R140	280.0
R140	3851.0
R140	2702.0
R140	1680.0
R140	1318.0
R141	883.0
R141	101.0
R141	342.0
R141	1231.0
R141	2259.0
R141	421.0
R141	3483.0
R141	6885.0
R142	1424.0
R142	174.0
R142	4587.0
R142	3220.0
R142	4022.0
R142	5227.0
R143	767.0
R143	120.0
R143	5382.0
R143	5017.0
R143	526.0
R143	81.0
R143	2920.0
R143	2947.0
R144	577.0
R144	123.0
R144	1814.0
R144	1676.0
R144	1532.0
R144	1958.0
R145	588.0
R145	145.0
R145	734.0
R145	691.0
R145	1301.0
R145	1550.0
R146	704.0
R146	240.0
R146	1335.0
R146	1087.0
R146	1960.0
R146	2013.0
R147	1700.0
R147	278.0
R147	1670.0
R147	1933.0
R147	208.0
R147	1364.0
R148	652.0
R148	112.0
R148	51.0
R148	375.0
R148	699.0
R148	1466.0
R148	2324.0
R149	812.0
R149	135.0
R149	635.0
R149	753.0
R149	1286.0
R150	139.0
R150	20.0
R150	240.0
R150	314.0
R150	688.0
R150	1089.0
R151	1156.0
R151	326.0
R151	2068.0
R151	2229.0
R151	3920.0
R151	3922.0
R152	223.0
R152	64.0
R152	280.0
R152	426.0
R152	824.0
R152	1281.0
R153	1151.0
R153	240.0
R153	1453.0
R153	1336.0
R153	2900.0
R153	4050.0
R154	842.0
R154	178.0
R154	952.0
R154	732.0
R154	542.0
R154	3779.0
R155	723.0
R155	196.0
R155	729.0
R155	674.0
R155	1436.0
R155	2207.0
R156	425.0
R156	118.0
R156	218.0
R156	358.0
R156	483.0
R156	151.0
R156	129.0
R156	687.0
R156	1589.0
R157	762.0
R157	158.0
R157	648.0
R157	647.0
R157	1681.0
R157	2412.0
R158	375.0
R158	669.0
R158	3573.0
R158	2768.0
R158	8381.0
R158	6574.0
R159	313.0
R159	45.0
R159	1764.0
R159	2463.0
R159	1794.0
R159	1300.0
R160	639.0
R160	84.0
R160	2408.0
R160	4231.0
R160	3835.0
R160	5879.0
R161	689.0
R161	169.0
R161	1141.0
R161	1696.0
R161	1819.0
R161	30.0
R161	1714.0
R161	339.0
R163	1014.0
R163	176.0
R163	2238.0
R163	7479.0
R163	4288.0
R163	5683.0
R164	1442.0
R164	87.0
R164	5818.0
R164	4357.0
R164	3747.0
R164	5324.0
R165	0.0
R165	0.0
R165	0.0
R165	0.0
R165	0.0
R165	0.0
R165	0.0
R166	455.0
R166	39.0
R166	1643.0
R166	1738.0
R166	2049.0
R166	2576.0
R167	1151.0
R167	115.0
R167	1670.0
R167	5030.0
R167	572.0
R167	3512.0
R167	5597.0
R168	2863.0
R168	328.0
R168	5968.0
R168	6584.0
R168	1768.0
R168	7246.0
R168	11268.0
R169	1601.0
R169	374.0
R169	1676.0
R169	4404.0
R169	4692.0
R169	4152.0
R170	3549.0
R170	827.0
R170	27.0
R170	56.0
R170	17932.0
R170	21151.0
R170	577.0
R170	17439.0
R170	396.0
R170	26134.0
R171	627.0
R171	57.0
R171	260.0
R171	644.0
R171	894.0
R171	1731.0
R171	4687.0
R172	723.0
R172	421.0
R172	543.0
R172	3099.0
R172	2085.0
R172	4473.0
R173	1662.0
R173	926.0
R173	427.0
R173	701.0
R173	1147.0
R173	1915.0
R174	1211.0
R174	156.0
R174	632.0
R174	938.0
R174	2055.0
R174	3815.0
R175	1651.0
R175	266.0
R175	8170.0
R175	6939.0
R175	7025.0
R175	7114.0
R176	935.0
R176	164.0
R176	6109.0
R176	6725.0
R176	5471.0
R176	8165.0
R177	596.0
R177	173.0
R177	8560.0
R177	9666.0
R177	5462.0
R177	4164.0
R178	1279.0
R178	197.0
R178	8805.0
R178	7647.0
R178	6742.0
R178	9999.0
R179	4149.0
R179	407.0
R179	6032.0
R179	12700.0
R179	11033.0
R179	21320.0
R180	1443.0
R180	223.0
R180	605.0
R180	2797.0
R180	2519.0
R180	3508.0
R180	4037.0
R181	1269.0
R181	351.0
R181	604.0
R181	2310.0
R181	2018.0
R181	3301.0
R182	1205.0
R182	204.0
R182	1993.0
R182	1517.0
R182	2536.0
R182	2619.0
R183	534.0
R183	157.0
R183	581.0
R183	107.0
R183	1508.0
R183	1057.0
R183	1538.0
R184	389.0
R184	175.0
R184	630.0
R184	912.0
R184	1125.0
R185	19.0
R185	5.0
R185	27.0
R185	31.0
R185	43.0
R185	42.0
R186	455.0
R186	57.0
R186	60.0
R186	153.0
R186	2222.0
R186	1102.0
R186	1735.0
R186	356.0
R187	353.0
R187	27.0
R187	2149.0
R187	2711.0
R187	2287.0
R187	2525.0
R188	1117.0
R188	169.0
R188	1339.0
R188	4889.0
R188	2269.0
R188	3481.0
R189	1882.0
R189	163.0
R189	465.0
R189	1844.0
R189	1923.0
R189	3330.0
R190	541.0
R190	97.0
R190	2456.0
R190	3149.0
R190	2789.0
R190	3262.0
R191	600.0
R191	76.0
R191	697.0
R191	663.0
R191	1106.0
R191	2027.0
R192	120.0
R192	36.0
R192	596.0
R192	2576.0
R192	2.0
R192	67.0
R192	13.0
R192	7.0
R192	102.0
R192	4313.0
R192	25.0
R192	1351.0
R192	2002.0
R193	987.0
R193	230.0
R193	689.0
R193	1027.0
R193	1843.0
R193	2756.0
R194	510.0
R194	88.0
R194	471.0
R194	2216.0
R194	1756.0
R194	2305.0
R195	1532.0
R195	334.0
R195	1711.0
R195	3151.0
R195	3174.0
R195	4091.0
R196	1179.0
R196	318.0
R196	374.0
R196	1145.0
R196	1610.0
R196	3220.0
R197	1035.0
R197	291.0
R197	1996.0
R197	274.0
R197	406.0
R197	472.0
R198	1577.0
R198	370.0
R198	448.0
R198	2733.0
R198	2308.0
R198	4153.0
R199	1002.0
R199	283.0
R199	147.0
R199	873.0
R199	926.0
R199	1516.0
R200	503.0
R200	155.0
R200	208.0
R200	985.0
R200	747.0
R200	1184.0
R201	968.0
R201	206.0
R201	1375.0
R201	1337.0
R201	498.0
R201	3150.0
R202	655.0
R202	158.0
R202	280.0
R202	1479.0
R202	285.0
R202	674.0
R202	5.0
R202	54.0
R202	326.0
R203	376.0
R203	42.0
R203	279.0
R203	5631.0
R203	1241.0
R203	1015.0
R203	2197.0
R204	1168.0
R204	325.0
R204	107.0
R204	1234.0
R204	1637.0
R204	3268.0
R205	902.0
R205	307.0
R205	126.0
R205	41.0
R205	4237.0
R205	2463.0
R205	2581.0
R206	437.0
R206	92.0
R206	78.0
R206	1134.0
R206	532.0
R206	347.0
R206	1571.0
R207	791.0
R207	211.0
R207	594.0
R207	1449.0
R207	1062.0
R207	1819.0
R208	2215.0
R208	887.0
R208	577.0
R208	1696.0
R208	2652.0
R208	5578.0
R209	451.0
R209	147.0
R209	233.0
R209	404.0
R209	425.0
R209	959.0
R210	106.0
R210	22.0
R210	18.0
R210	118.0
R210	165.0
R210	283.0
R211	1272.0
R211	754.0
R211	1122.0
R211	13.0
R211	2827.0
R211	3547.0
R211	93.0
R211	8007.0
R212	1123.0
R212	423.0
R212	281.0
R212	1675.0
R212	1793.0
R212	3233.0
R213	583.0
R213	150.0
R213	76.0
R213	857.0
R213	830.0
R213	1887.0
R214	240.0
R214	88.0
R214	513.0
R214	536.0
R214	1152.0
R215	639.0
R215	153.0
R215	259.0
R215	1538.0
R215	1464.0
R215	3021.0
R216	373.0
R216	80.0
R216	197.0
R216	624.0
R216	677.0
R216	1765.0
R217	471.0
R217	97.0
R217	535.0
R217	4349.0
R217	2282.0
R217	2161.0
R218	934.0
R218	150.0
R218	170.0
R218	544.0
R218	979.0
R218	1727.0
R219	201.0
R219	108.0
R219	322.0
R219	1174.0
R219	1068.0
R219	3603.0
R220	492.0
R220	98.0
R220	486.0
R220	1160.0
R220	1043.0
R220	2098.0
R221	1197.0
R221	295.0
R221	1853.0
R221	2038.0
R221	3408.0
R222	1576.0
R222	376.0
R222	1199.0
R222	829.0
R222	4595.0
R222	6359.0
R223	1877.0
R223	539.0
R223	460.0
R223	1483.0
R223	2138.0
R223	4483.0
R224	573.0
R224	90.0
R224	103.0
R224	927.0
R224	613.0
R224	2944.0
R225	108.0
R225	18.0
R225	75.0
R225	748.0
R225	532.0
R225	712.0
R226	150.0
R226	48.0
R226	364.0
R226	257.0
R226	534.0
R227	113.0
R227	18.0
R227	567.0
R227	2002.0
R227	294.0
R227	499.0
R228	610.0
R228	151.0
R228	598.0
R228	1538.0
R228	1309.0
R228	2683.0
R229	404.0
R229	90.0
R229	2456.0
R229	850.0
R229	1817.0
R230	80.0
R230	12.0
R230	188.0
R230	554.0
R230	1941.0
R231	525.0
R231	122.0
R231	246.0
R231	1209.0
R231	625.0
R231	1476.0
R232	780.0
R232	150.0
R232	342.0
R232	139.0
R232	423.0
R232	502.0
R232	958.0
R233	645.0
R233	160.0
R233	1114.0
R233	103.0
R233	59.0
R233	90.0
R233	208.0
R233	2007.0
R234	220.0
R234	55.0
R234	1091.0
R234	658.0
R234	1143.0
R235	2812.0
R235	567.0
R235	221.0
R235	614.0
R235	1824.0
R235	3010.0
R235	7762.0
R236	512.0
R236	973.0
R236	106.0
R236	1117.0
R236	1373.0
R236	2711.0
R237	317.0
R237	98.0
R237	442.0
R237	382.0
R237	596.0
R238	851.0
R238	161.0
R238	166.0
R238	2043.0
R238	2049.0
R238	4084.0
R239	379.0
R239	54.0
R239	0.0
R239	22.0
R239	5.0
R239	1341.0
R239	122.0
R239	85.0
R239	45.0
R239	1.0
R239	52.0
R239	956.0
R240	1151.0
R240	196.0
R240	535.0
R240	9758.0
R240	4520.0
R240	4570.0
R241	335.0
R241	94.0
R241	179.0
R241	317.0
R241	589.0
R241	1504.0
R242	391.0
R242	119.0
R242	129.0
R242	742.0
R242	561.0
R242	968.0
R243	787.0
R243	269.0
R243	135.0
R243	1410.0
R243	1669.0
R243	2303.0
R244	1257.0
R244	151.0
R244	232.0
R244	123.0
R244	99.0
R244	1056.0
R244	2051.0
R244	618.0
R244	779.0
R244	511.0
R246	74.0
R246	16.0
R246	100.0
R246	522.0
R246	265.0
R246	294.0
R247	934.0
R247	351.0
R247	682.0
R248	2699.0
R248	379.0
R248	948.0
R248	6109.0
R248	3342.0
R248	5399.0
R249	1087.0
R249	269.0
R249	235.0
R249	1181.0
R249	1190.0
R249	2523.0
R250	625.0
R250	172.0
R250	587.0
R250	2780.0
R250	1166.0
R250	1984.0
R251	536.0
R251	71.0
R251	1033.0
R251	1840.0
R251	1666.0
R251	2751.0
R252	625.0
R252	88.0
R252	203.0
R252	2584.0
R252	1359.0
R252	2371.0
R253	488.0
R253	125.0
R253	131.0
R253	609.0
R253	442.0
R253	896.0
R254	1056.0
R254	213.0
R254	54.0
R254	173.0
R254	362.0
R254	732.0
R254	3705.0
R255	317.0
R255	71.0
R255	268.0
R255	283.0
R255	442.0
R255	1214.0
R256	428.0
R256	63.0
R256	324.0
R256	1085.0
R256	939.0
R256	1878.0
R257	795.0
R257	130.0
R257	599.0
R257	2083.0
R257	1527.0
R257	1922.0
R258	884.0
R258	187.0
R258	749.0
R258	2417.0
R258	1716.0
R258	3356.0
R259	715.0
R259	106.0
R259	0.0
R259	1371.0
R259	928.0
R259	2167.0
R260	7.0
R260	14.0
R260	102.0
R260	2616.0
R260	2721.0
R260	4044.0
R261	1507.0
R261	278.0
R261	279.0
R261	1963.0
R261	0.0
R261	105.0
R261	221.0
R261	181.0
R261	279.0
R261	464.0
R262	431.0
R262	116.0
R262	392.0
R262	654.0
R262	1553.0
R263	279.0
R263	72.0
R263	63.0
R263	456.0
R263	453.0
R263	973.0
R264	227.0
R264	50.0
R264	45.0
R264	152.0
R264	64.0
R264	0.0
R264	0.0
R264	1491.0
R265	928.0
R265	328.0
R265	249.0
R265	1094.0
R265	847.0
R265	1809.0
R266	653.0
R266	196.0
R266	240.0
R266	453.0
R266	818.0
R266	1651.0
R267	629.0
R267	87.0
R267	113.0
R267	1252.0
R267	7.0
R267	913.0
R267	1686.0
R267	2951.0
R268	1123.0
R268	198.0
R268	627.0
R268	799.0
R268	1508.0
R268	2898.0
R269	757.0
R269	208.0
R269	50.0
R269	737.0
R269	219.0
R269	613.0
R269	1306.0
R270	447.0
R270	102.0
R270	583.0
R270	1248.0
R270	1041.0
R270	1452.0
R271	173.0
R271	40.0
R271	229.0
R271	431.0
R271	421.0
R271	833.0
R272	315.0
R272	76.0
R272	2256.0
R272	3087.0
R272	2012.0
R272	1606.0
R273	1183.0
R273	472.0
R273	223.0
R273	1287.0
R273	1619.0
R273	3082.0
R274	1.0
R274	0.0
R274	290.0
R274	1840.0
R274	260.0
R274	162.0
R274	97.0
R274	1681.0
R275	351.0
R275	350.0
R275	46.0
R275	182.0
R275	501.0
R275	342.0
R275	180.0
R275	1342.0
R276	692.0
R276	99.0
R276	609.0
R276	1281.0
R276	1148.0
R276	2897.0
R277	420.0
R277	157.0
R277	281.0
R277	923.0
R277	894.0
R277	1752.0
R278	97.0
R278	14.0
R278	91.0
R278	116.0
R278	185.0
R278	136.0
R278	430.0
R279	522.0
R279	177.0
R279	41.0
R279	557.0
R279	482.0
R279	1153.0
R280	306.0
R280	91.0
R280	160.0
R280	256.0
R280	385.0
R280	747.0
R281	418.0
R281	37.0
R281	198.0
R281	2431.0
R281	1484.0
R281	2295.0
R282	113.0
R282	25.0
R282	37.0
R282	1485.0
R282	653.0
R282	627.0
R283	244.0
R283	41.0
R283	389.0
R283	404.0
R283	542.0
R283	842.0
R284	687.0
R284	139.0
R284	376.0
R284	623.0
R284	587.0
R284	1510.0
R285	566.0
R285	170.0
R285	603.0
R285	871.0
R285	957.0
R285	1760.0
R286	360.0
R286	78.0
R286	252.0
R286	190.0
R286	510.0
R286	904.0
R287	610.0
R287	135.0
R287	232.0
R287	599.0
R287	672.0
R287	1535.0
R288	252.0
R288	33.0
R288	158.0
R288	350.0
R288	586.0
R288	1133.0
R289	113.0
R289	17.0
R289	102.0
R289	94.0
R289	279.0
R289	682.0
R290	294.0
R290	75.0
R290	2965.0
R290	1959.0
R290	3073.0
R290	2305.0
R291	171.0
R291	102.0
R291	2173.0
R291	6381.0
R291	175.0
R291	0.0
R291	430.0
R291	1455.0
R292	119.0
R292	17.0
R292	80.0
R292	104.0
R292	216.0
R292	325.0
R293	960.0
R293	501.0
R293	6958.0
R293	5926.0
R293	12536.0
R293	7499.0
R294	569.0
R294	180.0
R294	360.0
R294	489.0
R294	495.0
R294	962.0
R295	887.0
R295	566.0
R295	470.0
R295	683.0
R295	1317.0
R296	343.0
R296	94.0
R296	187.0
R296	272.0
R296	609.0
R296	748.0
R297	742.0
R297	178.0
R297	971.0
R297	919.0
R297	1494.0
R297	1865.0
R298	351.0
R298	58.0
R298	796.0
R298	612.0
R298	1481.0
R298	2127.0
R299	218.0
R299	34.0
R299	617.0
R299	362.0
R299	710.0
R299	758.0
R300	1826.0
R300	214.0
R300	1177.0
R300	3663.0
R300	2825.0
R300	5451.0
R301	1346.0
R301	539.0
R301	1579.0
R301	2162.0
R301	1243.0
R301	1607.0
R302	314.0
R302	127.0
R302	4497.0
R302	4260.0
R302	2238.0
R302	1364.0
R303	1075.0
R303	223.0
R303	448.0
R303	626.0
R303	3138.0
R303	2365.0
R304	197.0
R304	22.0
R304	0.0
R304	330.0
R304	1440.0
R304	265.0
R304	3.0
R304	421.0
R304	727.0
R306	0.0
R306	0.0
R306	60.0
R306	121.0
R306	148.0
R306	230.0
R307	209.0
R307	68.0
R307	275.0
R307	970.0
R307	653.0
R307	622.0
R308	580.0
R308	159.0
R308	59.0
R308	1027.0
R308	966.0
R308	1310.0
R309	526.0
R309	130.0
R309	95.0
R309	702.0
R309	747.0
R309	952.0
R310	1347.0
R310	545.0
R310	131.0
R310	1215.0
R310	1274.0
R310	3102.0
R311	189.0
R311	30.0
R311	44.0
R311	1239.0
R311	555.0
R311	619.0
R312	106.0
R312	25.0
R312	28.0
R312	645.0
R312	420.0
R312	428.0
R313	199.0
R313	68.0
R313	53.0
R313	160.0
R313	208.0
R313	543.0
R314	465.0
R314	53.0
R314	611.0
R314	564.0
R314	1049.0
R314	1533.0
R315	337.0
R315	61.0
R315	334.0
R315	285.0
R315	642.0
R315	777.0
R316	163.0
R316	137.0
R316	122.0
